track_id,track_name,artist_name,album_name,genres,emotions,instrumentals
1474,монгол бөхийн дэвжээ,с.жавхлан,би монгол хүн,"electronic,ethnicrock,ethno,house,pop,poprock","dream,happy,inspiring,romantic,uplifting","computer,synthesizer"
1475,би монгол хүн,с.жавхлан,би монгол хүн,"ambient,easylistening,electronic,ethno,experimental,fusion,psychedelic,techno,triphop","action,adventure,cool,corporate,dream,film,happy,powerful","keyboard,orchestra,piano"
1476,анхны цас,с.жавхлан,би монгол хүн,"ambient,chillout,classical,deephouse,easylistening,ethno","christmas,epic,happy,powerful,soundscape,uplifting","electricguitar,keyboard"
1477,төөрөг тавилан,с.жавхлан,самандын жавхлан,"classical,country,electronic,folk,metal,poprock,rock","ambiental,dream,energetic,motivational,romantic,uplifting","computer,piano"
1478,зөөлөн зөөлөн замбуулин,с.жавхлан,самандын жавхлан,"ambient,electronic,reggae","energetic,epic,happy,powerful","classicalguitar,computer"
1479,нутаг шүтээн,с.жавхлан,самандын жавхлан,"fusion,lounge,poprock","melodic,powerful,upbeat,uplifting",computer
1480,тэс мөрөн ээж,с.жавхлан,самандын жавхлан,"country,electronic,jazz,lounge,pop,poprock,psychedelic,reggae","dark,dream,energetic,happy,love,retro,uplifting","acousticguitar,computer"
1481,бүстийн цэнхэр нуур,с.жавхлан,самандын жавхлан,"electronic,folk,newage,pop,poprock,reggae,trance","dream,energetic,happy,party,powerful,summer","organ,synthesizer"
1482,гоёлоо өмссөн ээж,с.жавхлан,самандын жавхлан,"ambient,classical,ethno,folk,pop,popfolk,progressive","adventure,christmas,dream,happy,motivational,uplifting","orchestra,piano,sampler"
1483,аав уул,с.жавхлан,самандын жавхлан,"classical,electronic,folk,pop,poprock,rap,world","energetic,happy,melodic,uplifting","acousticguitar,computer"
1484,отрын адуучны дуу,с.жавхлан,самандын жавхлан,"dance,electronic,pop,reggae","energetic,party,powerful,retro,upbeat","drummachine,orchestra"
1485,бадар хундага,с.жавхлан,самандын жавхлан,"alternative,dubstep,electronic,folk,indie,pop","ambiental,energetic,happy,retro,romantic","computer,orchestra"
1486,намрын цагаан бороо,с.жавхлан,самандын жавхлан,"ethno,fusion,newage,progressive,techno,trance","emotional,energetic,epic,happy,powerful","drums,piano"
1487,tornera,с.жавхлан,самандын жавхлан,"electronic,ethno,experimental,progressive,rock,techno","christmas,emotional,happy,motivational,uplifting",keyboard
1488,сар асгарсан шөнө,с.жавхлан,чононгоо,"folk,hiphop,reggae","dream,energetic,groovy,love,retro,upbeat",bass
1489,сэтгэлээс эрсэн хайр,с.жавхлан,чононгоо,"classical,fusion,instrumentalrock,metal,pop,poprock,world","dream,energetic,happy,love,melodic","accordion,computer,drums,electricguitar"
1490,шүүдэр цэцэг,с.жавхлан,чононгоо,"ethnicrock,ethno,funk,jazz,jazzfusion,lounge","energetic,groovy,melodic,retro,romantic,upbeat",orchestra
1491,бурханаас ирсэн хайр,с.жавхлан,чононгоо,"experimental,jazzfusion,reggae,rock","melodic,uplifting",electricguitar
1492,хайрын шүтээн хань,с.жавхлан,чононгоо,"electronic,ethno,folk,jazz,rock,singersongwriter,techno,trance","dream,happy,uplifting","acousticguitar,keyboard,synthesizer"
1494,ээжийн чанасан цай,с.жавхлан,чононгоо,"classical,dubstep,ethnicrock,ethno,folk,pop","christmas,dream,emotional,happy,powerful,sad,space,travel,uplifting","acousticguitar,computer,flute,piano,sampler"
1495,намрын нар ээж,с.жавхлан,чононгоо,"ambient,ethno,jazz,pop","dream,emotional,happy,travel,uplifting","electricguitar,keyboard"
1496,амгалан аав,с.жавхлан,чононгоо,"classical,dance,deephouse,electronic,ethno,pop","dream,happy,powerful,uplifting","electricguitar,keyboard,synthesizer"
1497,аавын нөмөр,с.жавхлан,чононгоо,"classical,folk,pop,rock,techno","dream,happy,motivational,uplifting","acousticguitar,computer,keyboard"
1498,ахан дүүсийн дуу,с.жавхлан,чононгоо,"chanson,ethno,instrumentalrock,pop,reggae","melodic,retro,upbeat,uplifting","acousticbassguitar,computer"
1499,шилийн богд,с.жавхлан,чононгоо,"classical,classicrock,deephouse,ethno,pop,progressive,rocknroll","adventure,christmas,energetic,happy,love,melodic,motivational,retro","piano,synthesizer"
1500,зотол хаан,с.жавхлан,чононгоо,"classical,classicrock,easylistening,ethno,trance","adventure,happy,love,melodic","bell,computer,voice"
1501,хакухо,с.жавхлан,чононгоо,"blues,electronic,ethno,pop,trance","adventure,christmas,epic,happy,melodic,powerful,retro,uplifting","orchestra,piano"
1503,ханийн дуу,б. сэрсэндэмид,ханийн дуу,"classical,easylistening,electronic,ethno,trance","dream,happy,melodic,retro","keyboard,piano,synthesizer"
1505,хийморь,б. сэрсэндэмид,хийморь,"blues,country,dance,electronic,pop,reggae,rock","energetic,happy,powerful,retro,upbeat,uplifting","acousticguitar,guitar,orchestra"
1506,хорвоогийн эмч та,б. сэрсэндэмид,хорвоогийн эмч та,"ambient,electronic,electropop,ethno,folk,jazz,pop,soundtrack","christmas,dream,happy,uplifting","acousticguitar,synthesizer"
1507,малчны нөмөр,б. сэрсэндэмид,малчны нөмөр,"ambient,chillout,dance,electronic,ethnicrock","calm,dream,energetic,film,uplifting","piano,synthesizer"
1508,атар сайхан нутаг,б. сэрсэндэмид,атар сайхан нутаг,"classical,electronic,ethno,experimental,jazz,trance","advertising,calm,dream,happy,space","piano,synthesizer"
1509,мөрөөдлийн дуу,б. сэрсэндэмид,мөрөөдлийн дуу,"ambient,easylistening,techno","calm,corporate,dream",drummachine
1510,түвшин аав,б. сэрсэндэмид,түвшин аав,"electronic,ethno,pop","dream,game,happy","piano,synthesizer"
1511,чамайг санадаг,б.отгончимэг,чамайг санадаг,"classical,electronic,newage,pop,trance","ambiental,dream,fast,happy","keyboard,piano,synthesizer"
1512,хурдан хар даага,б.отгончимэг,хурдан хар даага,"blues,chillout,soundtrack","energetic,fast,happy,melodic,retro",synthesizer
1513,улаангом,б.отгончимэг,улаангом,"chillout,dubstep,easylistening,ethno,folk","happy,powerful,retro,uplifting","electricguitar,strings,synthesizer"
1514,сүүлчийн улирал,б.отгончимэг,сүүлчийн улирал,"classical,pop,trance,world","corporate,dream,epic,happy,sexy","guitar,piano,synthesizer"
1515,хайрлаж болохгүй хайр,с.жавхлан,хайрын талст,"dance,electronic,experimental,pop,trance","emotional,fast,happy,inspiring,melodic,retro","beat,keyboard,piano"
1516,өлзийт ээждээ мөргөе,б.отгончимэг,өлзийт ээждээ мөргөе,"chillout,classicrock,dubstep,electronic","dream,happy,love,uplifting","keyboard,piano"
1517,буянтай ээж,б.отгончимэг,буянтай ээж,"blues,deephouse,electronic,experimental,pop,techno","energetic,fast,happy,melodic,motivational,powerful,space","keyboard,piano,synthesizer"
1518,учрал ерөөлтэй увс нутаг,б.отгончимэг,учрал ерөөлтэй увс нутаг,"chillout,electronic,experimental,trance","energetic,happy,melodic,party,powerful",sampler
1519,зүрхний уяа,б.сэрсэндэмид & б.отгончимэг,зүрхний уяа,"ambient,electronic,ethno,pop,techno,trance","dream,game,happy,melodic,relaxing,soundscape","keyboard,piano"
1520,учирлын дуу,б.сэрсэндэмид & б.отгончимэг,учирлын дуу,"dubstep,electronic,ethno,trance,triphop","dream,energetic,powerful,relaxing,uplifting","computer,synthesizer"
1522,чи бидэн хоёр,б.сэрсэндэмид & б.отгончимэг,чи бидэн хоёр,"ambient,ethno,pop,trance,world","dream,energetic,happy,melodic,retro,soundscape","computer,drums"
1523,чи мэдэх үү,б.сэрсэндэмид & б.отгончимэг,чи мэдэх үү,"easylistening,ethno,punkrock,reggae","dream,happy,holiday,inspiring,uplifting","computer,piano,sampler"
1524,хүү дээ,с.жавхлан,хайрын талст,"blues,classical,ethno,experimental,folk,pop,techno,trance,world","adventure,christmas,emotional,fast,happy,powerful","electricguitar,piano,synthesizer"
1525,амин хайртай үр минь,б.сэрсэндэмид & б.отгончимэг,амин хайртай үр минь,"atmospheric,electronic,ethno,latin,poprock,reggae","inspiring,melodic,party,powerful,retro,uplifting","computer,keyboard,synthesizer"
1526,хулжийн гол,с.жавхлан,хайрын талст,"club,ethno,newwave,poprock,techno,world","happy,inspiring,melodic,sport,uplifting","piano,synthesizer"
1527,надад чамд юу хэрэгтэй вэ?,б.сэрсэндэмид & б.отгончимэг,надад чамд юу хэрэгтэй вэ?,"electronic,ethno,newage,reggae","dream,game,inspiring,summer","acousticguitar,computer,percussion"
1528,хайрлах тоолонд,б.сэрсэндэмид & б.отгончимэг,хайрлах тоолонд,"electronic,ethno,folk,house,jazz,lounge,metal,ska","christmas,dream,energetic,happy,inspiring,party,relaxing,retro,summer","accordion,flute,piano"
1548,бүжиглэе бүжье,nasaa,хэзээ ч мартагдашгүй,"blues,electronic,pop,trance,world","dream,fun,funny,inspiring,retro","bongo,sampler"
1549,анхны хайр,nasaa,анхны хайр,"ambient,blues,chillout,classical,electronic,ethno,orchestral,pop,trance","dream,emotional,energetic,happy,holiday,melodic,space,uplifting","keyboard,synthesizer"
1550,анхны хайрын дуу,nasaa,анхны хайрын дуу,"ambient,blues,chillout,electronic,ethno,poprock,trance","christmas,dream,energetic,happy,melodic,space,uplifting","keyboard,synthesizer"
1551,чамдаа хайртай,nasaa,чамдаа хайртай,"ambient,atmospheric,classicrock,electronic,folk,instrumentalrock,jazz,soul,soundtrack,trance","fast,happy,melodic,retro,sexy","piano,sampler"
1552,давалгаа,nasaa,давалгаа,"dubstep,electronic,hiphop,instrumentalrock,techno,trance","adventure,dream,fast,fun,party,retro,sport","computer,electricguitar,piano"
1553,говь шанхын нутаг,с.жавхлан,хайрын талст,"chillout,classical,electronic,ethnicrock,ethno,folk,jazz,newage,newwave,pop,psychedelic","christmas,dark,dream,energetic,happy,motivational,retro,uplifting","acousticguitar,keyboard,piano,synthesizer"
1554,endless,nasaa,endless,"atmospheric,chillout,electronic,hiphop,jazz,soundtrack","deep,dream,inspiring,summer","keyboard,orchestra,synthesizer"
1555,ийм нэгэн сэтгэл,nasaa,ийм нэгэн сэтгэл,"ambient,classical,easylistening,electronic,ethno,instrumentalpop,triphop","adventure,christmas,corporate,dream,happy,motivational","beat,flute,synthesizer"
1556,insomnia,nasaa,insomnia,"electronic,experimental,techno","christmas,dream,happy,inspiring,party","bass,piano"
1557,love song,nasaa,love song,"drumnbass,dubstep,electronic,hiphop,instrumentalpop,reggae,trance","fast,melodic,powerful,retro,uplifting","computer,drummachine,piano"
1558,rain,nasaa,rain,"electronic,experimental,hiphop,house","christmas,deep,dream,happy,inspiring,retro,summer","beat,computer,piano"
1559,цас (acoustic),nasaa,цас (acoustic),"ambient,ethno,improvisation,orchestral","christmas,dream,game,melodic,relaxing,upbeat","classicalguitar,keyboard,piano"
1560,мөнхийн зун шиг нас,с.жавхлан,хайрын талст,"blues,ethnicrock,ethno,newage,rock","adventure,emotional,happy,melodic,powerful,trailer","flute,keyboard,orchestra"
1561,үүрд хайрлаарай,nasaa,үүрд хайрлаарай,"classical,electronic,electropop,ethno,poprock,rock,techno","christmas,dream,energetic,epic,happy,uplifting","acousticguitar,piano"
1562,хан хөгшин,с.жавхлан,хайрын талст,"blues,ethno,fusion,instrumentalrock,pop,techno","advertising,emotional,happy,melodic,powerful,sport","computer,electricguitar,orchestra"
1563,чамайг & rutuu,nasaa,чамайг & rutuu,"electronic,ethno,experimental,instrumentalpop,pop,reggae","ambiental,dream,inspiring,movie,party,retro","electricpiano,synthesizer"
1564,эргээд санахад,с.жавхлан,хайрын талст,"chillout,classical,electronic,ethno,folk,indie,rock","advertising,christmas,dream,happy,motivational,uplifting","bell,keyboard,orchestra"
1565,хайраа дурсана & ganbaa (motive),nasaa,хайраа дурсана & ganbaa (motive),"alternative,blues,classicrock,dance,electronic,experimental,jazz,trance","cool,happy,melodic,powerful","classicalguitar,piano"
1566,ган зам,с.жавхлан,хайрын талст,"electronic,ethno,lounge,poprock,psychedelic,world","happy,melodic,motivational",beat
1567,эрүүл хорвоон наран,болор-уянга,эрүүл хорвоон наран,"ambient,electronic,ethno,fusion,instrumentalpop,instrumentalrock,jazz,soundtrack,techno,trance","adventure,christmas,corporate,epic,happy,powerful,retro,soundscape","drummachine,flute,piano"
1568,увс нуур,с.жавхлан,хайрын талст,"ambient,electronic,ethno,fusion,lounge,newwave,rnb","christmas,energetic,happy,sport,travel,uplifting","computer,piano,synthesizer"
1569,хайрын тэнгэр чи минь,болор-уянга,хайрын тэнгэр чи минь,"choir,electronic,ethno,indie,jazz,techno,world","adventure,dream,happy,powerful,retro,sport","computer,electricguitar,keyboard,sampler"
1570,just,болор-уянга,just,"ambient,blues,classical,disco,electropop,folk,jazz,pop,techno","dream,happy,motivational,retro,uplifting","keyboard,percussion,synthesizer"
1571,хайрын тусгал,болор-уянга,хайрын тусгал,"electronic,funk,fusion,oriental,pop,reggae","dream,love,melodic,retro,sport,upbeat","piano,synthesizer"
1572,анир гүмхэн тал,с.жавхлан,өмөлзөж харамлах нутаг,"alternative,club,dubstep,electronic,ethno,experimental,metal,newwave,rock,soundtrack","christmas,energetic,epic,happy,melodic,party,powerful,uplifting","bass,keyboard"
1573,миний баяр /remix/,болор-уянга,миний баяр /remix/,"dance,drumnbass,electronic,reggae","melodic,positive,summer,uplifting",synthesizer
